ID,Name,Value,Language
741,S04_3 Indef Pl Ns (Subj) must have an article,No,Norwegian_Nynorsk
423,V2 01_Declarative Verb-Second,Yes,Norwegian_Nynorsk
424,V2 02_Interrogative Verb-Second,Yes,Norwegian_Nynorsk
374,V_Aux 01_Aux.Selection,Yes,Norwegian_Nynorsk
512,Voc_PN_01 Can be bare?,Yes,Norwegian_Nynorsk
514,Voc_PN_02 Can have an article,No,Norwegian_Nynorsk
513,Voc_PN_03 Must have an article?,No,Norwegian_Nynorsk
516,Voc_PN_04 Can have a special vocative marker?,Yes,Norwegian_Nynorsk
515,Voc_PN_05 Must have a special vocative marker?,No,Norwegian_Nynorsk
517,Voc_Pl_01 Can be bare?,Yes,Norwegian_Nynorsk
519,Voc_Pl_02 Can have an article?,No,Norwegian_Nynorsk
518,Voc_Pl_03 Must have an article?,No,Norwegian_Nynorsk
521,Voc_Pl_04 Can have a special vocative marker?,Yes,Norwegian_Nynorsk
520,Voc_Pl_05 Must have a special vocative marker?,No,Norwegian_Nynorsk
507,Voc_Sg_01 Can be bare?,Yes,Norwegian_Nynorsk
509,Voc_Sg_02 Can have an article?,Yes,Norwegian_Nynorsk
508,Voc_Sg_03 Must have an article?,No,Norwegian_Nynorsk
511,Voc_Sg_04 Can have a special vocative marker?,Yes,Norwegian_Nynorsk
510,Voc_Sg_05 Must have a special vocative marker?,No,Norwegian_Nynorsk
523,latlong,"60,10",Norwegian_Nynorsk
